45.0,48.8,57.8,43.0,48.8,63.6,58.7,49.9,60.2,58.0,55.5,49.3,46.9,49.5,52.2,45.7,52.7,52.1,46.1,52.4,52.1,52.7,54.7,48.5,10.59,0,0,"2.40
"
45.5,48.7,57.5,42.3,48.6,63.7,59.2,49.9,59.6,57.7,55.2,49.1,47.1,49.6,52.2,46.2,52.4,52.4,46.6,52.4,52.4,52.4,54.2,48.4,10.75,0,0,"2.40
"
45.8,48.6,58.1,42.3,48.5,63.7,59.2,50.6,59.2,57.6,55.5,49.4,47.1,49.6,52.0,45.9,52.8,52.3,46.8,52.6,52.3,52.6,54.4,48.7,10.70,0,0,"2.40
"
46.1,48.8,58.1,41.5,47.9,63.6,59.0,50.5,59.5,58.0,56.1,49.3,47.7,49.7,51.5,45.6,53.4,52.4,46.7,53.0,52.3,53.2,54.5,48.7,10.75,0,0,"2.40
"
45.6,49.0,57.9,41.5,48.1,63.8,59.5,50.6,59.7,57.8,56.1,49.8,48.0,49.7,51.3,45.1,53.1,52.5,46.7,53.0,52.1,53.0,54.2,48.4,10.81,0,0,"2.40
"
46.0,48.2,57.9,41.0,48.4,63.5,58.7,50.8,60.3,58.3,55.9,50.0,48.0,49.8,50.9,45.3,53.5,52.8,46.6,52.7,52.4,53.7,54.2,48.5,10.77,0,0,"2.40
"
46.0,48.1,58.1,41.2,48.9,63.1,59.0,50.8,59.7,58.3,55.8,50.2,48.0,49.2,50.6,45.1,53.4,52.8,46.3,52.9,52.3,52.9,54.0,48.4,10.74,0,0,"2.40
"
46.3,48.9,58.2,40.8,49.0,63.3,58.6,50.9,60.3,57.9,55.6,50.3,48.1,49.1,51.0,44.7,54.0,52.5,46.6,53.1,52.6,53.4,54.5,48.9,10.80,0,0,"2.40
"
46.5,48.8,58.2,41.2,48.9,63.2,58.7,51.6,60.6,58.4,55.4,50.2,47.9,49.3,50.6,45.3,53.8,52.1,46.5,52.7,53.0,53.2,54.2,47.9,10.86,0,0,"2.40
"
46.9,49.3,58.5,41.3,48.7,63.5,58.6,51.1,60.5,58.7,55.6,50.2,48.1,49.6,50.0,45.6,54.5,51.9,46.6,52.8,53.2,53.8,54.2,47.9,10.75,0,0,"2.40
"
47.1,49.1,58.3,41.9,48.6,62.9,58.6,50.8,60.6,58.9,55.4,50.3,48.4,49.5,49.7,45.6,53.6,51.4,47.2,53.0,53.3,53.7,54.3,47.6,10.80,0,0,"2.40
"
46.9,48.6,58.2,42.3,48.7,62.9,59.2,50.5,61.1,59.4,55.0,50.1,48.4,49.6,49.4,46.0,53.8,51.4,47.1,52.2,53.3,53.4,53.8,48.0,10.80,0,0,"2.40
"
46.6,48.7,57.8,41.9,49.2,63.1,59.2,51.1,61.1,59.8,55.5,49.9,47.8,50.0,49.0,46.2,54.4,51.5,47.1,52.0,53.5,53.2,53.3,47.8,10.82,0,0,"2.40
"
46.3,48.7,57.9,41.4,49.7,63.3,59.1,50.6,60.8,59.7,55.6,49.9,47.8,49.3,49.3,45.8,53.8,51.7,47.6,51.6,53.5,52.5,53.4,47.9,10.82,0,0,"2.40
"
46.4,49.1,58.1,41.7,49.6,63.6,59.5,49.5,60.6,59.6,55.6,49.6,48.2,49.6,49.6,45.9,53.7,51.9,47.7,51.5,53.4,52.4,53.9,48.4,10.82,0,0,"2.40
"
46.4,48.4,57.7,41.2,49.0,63.6,59.7,49.2,60.9,59.2,55.4,49.8,48.5,49.0,50.2,45.9,53.6,52.1,47.7,51.9,53.1,51.7,53.9,48.0,10.82,0,0,"2.40
"
46.6,48.0,58.1,41.0,48.5,63.5,60.4,49.5,60.9,58.5,55.5,49.9,48.6,49.0,50.3,45.9,53.6,51.6,47.4,51.6,53.1,51.6,54.2,48.5,10.78,0,0,"2.40
"
46.5,47.7,58.1,41.2,48.6,63.9,60.0,49.9,60.4,58.1,55.4,49.4,48.0,49.0,50.8,45.6,53.5,52.2,47.5,51.5,52.8,52.0,54.5,48.1,10.81,0,0,"2.40
"
46.6,47.4,58.4,40.7,49.1,63.4,59.5,49.9,60.2,58.2,55.0,49.5,47.8,49.2,50.6,46.0,53.9,52.8,47.6,51.9,52.8,52.0,54.3,47.9,10.80,0,0,"2.40
"
46.5,47.3,58.3,40.2,49.0,63.4,60.1,49.6,59.8,58.2,55.3,49.2,47.7,49.1,51.7,46.2,54.1,53.2,47.5,51.3,53.2,52.1,53.9,48.1,10.87,0,0,"2.40
"
46.4,47.6,58.3,40.2,48.6,63.1,60.6,50.0,60.2,58.1,54.9,49.7,47.4,49.3,51.7,46.1,53.8,52.6,47.9,51.2,53.0,51.9,53.2,48.6,10.77,0,0,"2.40
"
46.2,48.0,58.4,40.0,48.9,63.1,60.7,50.0,60.3,58.1,54.9,49.9,47.3,49.2,51.6,46.3,53.6,52.9,47.6,51.4,53.3,52.3,53.9,48.3,10.77,0,0,"2.40
"
45.5,47.7,58.0,40.5,48.5,63.3,60.5,50.2,60.1,57.1,55.1,49.8,47.3,49.5,51.4,46.1,53.0,53.2,47.3,51.0,53.4,52.2,53.6,47.9,10.86,0,0,"2.40
"
45.6,47.9,57.8,40.6,48.8,63.1,60.8,50.0,60.1,56.9,55.3,50.3,47.2,49.4,51.0,46.1,53.4,53.5,47.4,50.8,53.7,52.7,54.0,47.8,10.86,0,0,"2.40
"
44.5,48.1,57.5,40.6,48.5,63.4,59.8,50.0,60.2,57.8,55.1,50.6,47.4,49.7,51.5,45.7,53.1,53.8,46.7,50.8,53.6,53.3,53.8,47.5,10.81,0,0,"2.40
"
44.9,47.9,57.9,40.2,48.7,64.0,59.7,50.5,59.9,58.1,55.2,50.8,47.5,49.6,50.6,45.8,53.1,53.6,46.8,50.7,53.3,53.5,54.0,47.6,10.82,0,0,"2.40
"
45.2,47.9,57.6,40.3,48.6,63.5,59.4,51.4,60.2,58.1,55.5,50.7,47.2,49.0,50.1,45.8,53.1,54.0,46.8,50.9,52.9,53.8,54.0,47.8,10.87,0,0,"2.40
"
