46.6,46.8,55.4,40.8,50.0,65.9,59.5,49.7,57.1,58.6,52.0,53.4,49.0,55.9,51.4,46.3,49.1,55.8,56.3,50.2,52.8,55.8,56.4,47.1,3.27,0,0,"0.80
"
46.7,47.5,55.3,40.5,49.5,65.8,59.5,49.7,57.6,58.0,52.7,53.7,48.1,56.0,51.8,46.1,48.4,54.7,54.9,50.2,52.8,56.4,56.7,47.7,3.34,0,0,"0.80
"
47.1,48.0,55.1,40.9,49.7,65.8,59.6,50.1,57.6,57.8,52.7,53.4,48.1,55.8,51.3,46.1,48.5,53.4,53.6,50.5,53.2,56.6,56.6,47.4,3.34,0,0,"0.80
"
47.2,47.6,55.4,40.9,49.6,65.3,59.4,50.9,57.7,57.7,52.8,53.0,48.1,56.2,51.9,46.1,47.9,53.2,52.7,51.1,53.3,56.7,56.5,48.0,3.34,0,0,"0.80
"
46.3,47.5,55.2,41.3,49.5,65.4,58.8,50.8,58.1,56.9,53.1,52.8,48.1,56.1,51.3,45.7,47.8,52.8,51.9,51.1,53.4,56.7,56.4,47.7,3.40,0,0,"0.80
"
46.1,47.3,56.0,41.4,49.9,65.7,59.2,50.7,57.9,56.6,53.4,52.4,48.4,55.9,51.4,45.4,48.0,53.0,51.7,50.9,53.4,57.0,56.5,47.9,3.39,0,0,"0.80
"
45.9,46.6,55.8,41.5,50.4,66.6,59.3,51.7,57.8,56.3,53.9,52.0,48.3,55.5,51.2,46.0,48.3,53.5,50.3,51.2,53.3,56.5,55.9,48.4,3.41,0,0,"0.80
"
45.4,46.6,55.7,41.1,51.0,66.2,59.4,51.3,57.6,56.3,53.4,52.3,48.3,55.7,51.5,46.2,47.8,53.7,50.2,51.2,53.4,56.2,56.4,47.7,3.42,0,0,"0.80
"
45.5,46.2,55.4,41.1,51.0,66.5,59.3,51.2,57.5,56.7,53.7,51.8,47.9,56.1,51.9,45.8,48.1,53.6,49.4,51.7,53.4,55.9,56.4,47.2,3.39,0,0,"0.80
"
45.6,46.5,55.0,41.1,50.7,66.4,59.6,51.5,57.9,56.9,53.7,51.8,47.7,55.9,52.1,45.9,48.3,53.9,48.8,51.9,53.5,55.7,56.6,47.9,3.47,0,0,"0.80
"
45.5,46.6,55.2,41.4,50.6,66.2,59.4,51.3,58.1,57.4,53.9,52.0,48.0,55.8,51.7,45.5,48.9,53.2,48.3,51.7,54.1,55.6,57.5,47.9,3.38,0,0,"0.80
"
45.9,46.6,55.0,41.8,50.5,66.3,59.5,51.5,58.1,56.9,53.1,52.2,48.3,55.8,51.9,45.8,49.4,53.2,47.8,52.1,54.0,55.2,57.9,48.1,3.44,0,0,"0.80
"
46.1,46.2,55.1,41.0,50.4,65.9,60.1,51.8,57.9,56.4,53.6,52.5,48.1,55.7,52.3,45.3,49.7,53.0,47.0,51.6,53.9,55.8,58.5,48.6,3.45,0,0,"0.80
"
46.4,45.7,55.5,41.7,50.2,65.4,59.5,51.8,58.1,56.7,54.0,52.9,48.1,55.4,52.2,44.9,49.9,53.0,46.5,51.7,54.1,55.3,58.4,48.5,3.44,0,0,"0.80
"
46.2,45.6,55.4,41.4,50.0,65.7,60.1,52.2,58.4,56.9,54.3,52.7,48.4,55.2,52.2,45.3,50.3,53.0,46.6,52.1,54.5,55.8,59.0,48.2,3.34,0,0,"0.80
"
46.2,45.5,55.5,41.2,49.3,65.7,59.8,51.8,58.3,56.6,53.8,52.3,48.0,55.1,51.5,45.2,50.2,52.5,46.8,52.2,53.8,55.8,58.8,48.5,3.44,0,0,"0.80
"
46.5,45.7,55.4,41.1,49.6,65.5,60.1,51.9,58.6,56.1,53.6,52.9,48.0,55.4,50.7,45.2,50.2,52.4,46.7,52.7,54.0,56.2,59.3,48.4,3.45,0,0,"0.80
"
46.9,45.6,55.2,41.8,49.3,65.4,60.6,52.2,58.7,56.3,54.0,52.6,48.0,55.2,50.5,45.2,50.8,52.3,46.2,52.7,53.3,56.0,59.5,48.2,3.49,0,0,"0.80
"
46.9,45.0,54.6,41.5,49.9,65.1,60.0,52.8,58.4,55.7,53.9,52.8,48.2,54.7,50.5,44.6,51.0,52.4,46.2,52.9,53.6,56.3,59.0,48.5,3.50,0,0,"0.80
"
46.4,45.3,54.9,41.7,50.3,65.3,60.0,52.5,58.2,55.6,53.9,53.2,48.3,54.7,50.5,44.5,50.2,52.9,46.3,53.0,52.8,56.3,59.2,47.9,3.46,0,0,"0.80
"
46.4,44.9,55.4,40.8,50.6,65.9,60.0,52.8,58.1,55.7,53.6,53.0,48.8,54.3,50.5,44.9,50.3,52.9,46.8,53.1,52.7,55.6,58.7,47.8,3.45,0,0,"0.80
"
46.3,44.8,55.5,41.0,50.1,65.9,60.0,52.8,58.6,55.9,53.5,53.3,49.0,54.9,50.1,45.1,50.1,52.7,47.0,53.1,51.9,55.5,58.4,47.8,3.50,0,0,"0.80
"
46.2,44.7,55.7,40.7,50.1,66.1,59.8,52.5,58.7,56.2,53.9,53.4,48.5,54.9,50.1,45.3,50.1,53.1,47.1,52.6,51.3,55.4,57.8,47.0,3.42,0,0,"0.80
"
46.4,44.7,55.3,40.7,50.8,66.3,59.9,52.8,58.6,56.4,53.7,52.9,48.2,55.6,50.4,45.9,50.4,54.3,47.3,52.5,51.1,55.2,57.2,46.5,3.56,0,0,"0.80
"
46.1,44.9,54.7,41.6,50.6,66.4,59.2,52.8,58.8,56.5,53.6,53.2,47.9,55.2,50.7,45.6,50.5,55.1,46.9,52.7,50.9,55.0,57.3,46.9,3.59,0,0,"0.80
"
46.1,45.1,54.4,41.8,50.9,66.3,59.2,52.2,59.3,56.7,53.5,53.8,47.7,55.1,50.9,45.3,50.7,56.4,46.6,53.1,51.2,55.0,57.3,46.6,3.47,0,0,"0.80
"
46.8,45.3,54.5,41.9,51.1,66.4,59.5,52.0,59.1,56.4,53.6,53.7,47.8,55.6,51.4,45.1,51.1,56.5,46.7,52.8,51.5,54.5,56.9,47.0,3.56,0,0,"0.80
"
46.8,44.7,54.5,42.0,51.0,66.4,59.6,52.5,58.9,56.5,54.0,53.9,48.3,55.5,51.5,45.2,51.1,57.1,47.0,52.3,51.6,54.6,55.9,47.0,3.51,0,0,"0.80
"
47.2,44.9,54.5,41.5,51.7,66.0,59.6,52.9,58.6,56.3,53.8,53.6,48.2,55.6,51.9,45.0,50.9,57.2,46.9,52.4,51.8,54.8,55.9,47.7,3.54,0,0,"0.80
"
47.0,44.4,55.0,41.9,51.3,65.6,59.7,53.1,58.7,55.9,54.2,53.3,47.9,55.5,52.1,45.0,51.3,57.4,46.9,52.7,51.0,54.2,55.6,47.1,3.52,0,0,"0.80
"
46.8,44.5,55.0,41.5,51.5,65.5,59.9,53.4,58.2,55.6,54.0,53.8,48.1,55.6,52.3,45.2,51.6,57.5,47.7,52.4,50.5,53.6,55.3,47.7,3.52,0,0,"0.80
"
46.2,44.9,55.0,40.9,51.5,65.3,59.9,53.5,58.9,55.5,54.5,53.5,47.7,55.8,52.0,45.0,51.1,58.1,48.0,52.3,49.8,54.2,55.4,47.9,3.46,0,0,"0.80
"
46.1,45.3,54.3,41.2,51.4,64.9,59.9,53.4,59.0,55.2,54.9,54.2,47.4,55.7,52.4,45.5,51.4,57.5,48.0,51.8,49.5,53.8,55.2,47.6,3.51,0,0,"0.80
"
46.1,45.4,54.8,40.5,51.0,65.2,59.5,53.7,59.2,55.9,55.3,53.9,47.2,55.2,51.5,45.4,51.4,58.6,47.6,51.6,49.4,54.0,54.7,47.5,3.50,0,0,"0.80
"
46.4,45.5,54.5,40.3,51.0,64.9,59.0,54.4,59.0,56.1,55.1,53.9,47.0,55.4,51.7,46.7,51.3,58.7,48.2,51.5,49.5,53.9,55.2,47.3,3.56,0,0,"0.80
"
47.2,45.3,54.2,40.6,50.8,65.1,58.9,54.7,59.2,56.0,55.4,53.6,47.0,55.5,51.4,46.6,51.3,58.2,48.0,51.3,49.2,53.4,55.5,47.7,3.51,0,0,"0.80
"
47.5,45.7,54.0,41.3,51.2,65.6,59.7,54.9,59.5,56.5,55.8,53.1,47.5,55.6,51.7,46.5,51.4,58.2,47.5,51.7,49.4,54.0,55.3,47.4,3.54,0,0,"0.80
"
47.6,46.1,54.0,41.3,51.2,65.6,59.4,54.2,59.6,56.9,56.0,52.6,47.7,55.1,51.3,46.4,52.0,57.0,48.1,51.8,49.3,53.8,55.4,47.5,3.58,0,0,"0.80
"
47.8,46.1,53.7,41.7,51.1,65.9,59.7,53.9,59.3,56.5,56.5,52.8,47.3,55.3,51.5,45.8,51.5,57.0,48.2,52.0,48.9,53.5,55.5,47.3,3.52,0,0,"0.80
"
47.5,46.6,53.6,41.6,51.6,65.5,59.1,54.2,58.9,56.4,55.6,52.2,47.4,55.4,51.6,46.4,51.9,56.5,48.0,52.2,49.1,53.8,55.9,46.6,3.55,0,0,"0.80
"
47.9,46.6,53.5,41.8,52.0,66.0,58.9,53.9,58.3,56.3,55.3,52.3,47.7,55.2,51.3,47.0,51.1,56.2,48.2,52.5,48.9,53.8,56.3,46.5,3.58,0,0,"0.80
"
47.8,46.7,53.2,41.5,51.7,65.6,58.8,53.9,58.4,56.3,55.4,52.1,47.1,55.6,51.5,47.0,51.2,55.9,48.0,52.2,48.9,53.2,56.0,46.4,3.52,0,0,"0.80
"
47.6,46.6,53.0,41.3,51.7,65.2,59.0,53.7,58.7,56.1,55.2,52.4,47.1,55.7,51.5,47.1,50.9,55.7,48.3,52.2,49.3,52.6,56.5,46.5,3.47,0,0,"0.80
"
47.2,46.7,53.4,41.4,51.8,65.7,59.1,53.1,58.7,55.9,55.2,52.2,47.0,55.7,51.6,47.3,50.4,55.4,48.3,52.0,48.7,52.0,56.0,47.1,3.48,0,0,"0.80
"
46.8,46.9,54.1,41.5,51.8,65.5,59.1,53.1,58.8,55.7,55.1,52.7,46.7,55.5,52.4,46.7,50.5,55.4,47.7,51.7,49.1,52.0,55.6,47.2,4.64,0,0,"1.60
"
46.9,46.9,54.4,41.6,51.8,65.3,59.3,52.7,58.8,54.9,55.1,53.2,46.4,55.5,52.5,46.3,50.4,55.3,48.3,51.0,48.9,52.4,55.4,47.5,4.52,0,0,"1.60
"
46.9,46.7,54.9,42.1,52.0,64.6,59.4,53.1,59.2,54.6,54.3,53.0,45.8,56.1,52.1,45.4,50.7,55.4,48.1,50.7,49.6,52.6,55.5,48.3,4.69,0,0,"1.60
"
47.1,46.8,56.1,41.8,52.7,65.3,59.3,52.9,59.1,54.8,54.1,53.2,45.7,56.1,51.9,45.5,50.4,55.7,48.2,50.9,50.0,53.4,55.6,48.4,4.69,0,0,"1.60
"
46.9,46.5,56.2,42.0,52.6,64.9,58.8,52.9,58.9,54.9,53.9,53.5,45.8,56.4,51.4,45.6,50.2,55.6,48.2,50.8,50.0,52.6,55.6,48.3,4.68,0,0,"1.60
"
46.7,46.9,56.5,41.8,52.1,64.9,58.8,52.5,59.0,55.2,53.2,53.2,45.5,55.5,51.3,45.8,50.1,56.5,48.5,50.8,49.7,53.0,55.0,48.1,4.65,0,0,"1.60
"
