,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
36,39,45,34,43,33,43,3.18,0.62,0,0,"0
"
36,39,45,34,43,33,43,3.13,0.62,0,0,"0
"
32,32,48,38,43,33,43,3.03,0.62,0,0,"0
"
32,32,48,38,47,33,44,2.99,0.62,0,0,"0
"
32,32,48,38,47,33,44,2.99,0.62,0,0,"0
"
33,36,50,36,43,35,49,3,0.62,0,0,"0
"
33,36,50,36,43,35,49,2.99,0.62,0,0,"0
"
33,36,50,36,43,35,49,3,0.62,0,0,"0
"
31,31,47,34,43,33,45,3.03,0.62,0,0,"0
"
31,31,47,34,43,33,45,3,0.62,0,0,"0
"
32,29,45,38,43,33,46,3.1,0.62,0,0,"0
"
32,29,45,38,43,33,46,3.1,0.62,0,0,"0
"
32,29,45,38,43,33,46,3.07,0.62,0,0,"0
"
34,35,46,38,43,29,47,3.03,0.62,0,0,"0
"
34,35,46,38,43,29,47,3.01,0.62,0,0,"0
"
34,35,46,39,43,29,47,3.04,0.62,0,0,"0
"
29,32,52,39,39,36,45,3.05,0.62,0,0,"0
"
29,32,52,39,39,36,45,3.02,0.62,0,0,"0
"
33,36,48,40,42,31,48,3.01,0.62,0,0,"0
"
33,36,48,40,42,31,48,2.98,0.62,0,0,"0
"
33,36,48,40,42,31,48,2.95,0.62,0,0,"0
"
33,36,45,40,34,30,47,2.99,0.62,0,0,"0
"
33,36,45,40,34,30,47,3.02,0.62,0,0,"0
"
31,32,47,37,46,33,47,3.1,0.62,0,0,"0
"
31,32,47,37,46,33,47,3.1,0.62,0,0,"0
"
31,32,47,37,46,33,47,3.03,0.62,0,0,"0
"
33,29,49,38,45,32,44,3.04,0.62,0,0,"0
"
33,29,49,38,45,32,44,3.1,0.62,0,0,"0
"
33,29,49,34,43,32,44,3.08,0.62,0,0,"0
"
33,27,49,34,43,33,48,3.02,0.62,0,0,"0
"
33,27,49,34,43,33,48,2.95,0.62,0,0,"0
"
29,29,47,36,45,33,48,2.98,0.62,0,0,"0
"
29,29,47,36,45,33,48,2.98,0.62,0,0,"0
"
29,29,47,36,45,33,48,3.02,0.62,0,0,"0
"
34,30,50,38,44,33,46,3.12,0.62,0,0,"0
"
34,30,50,38,44,33,46,3.12,0.62,0,0,"0
"
34,30,49,39,44,33,46,3.13,0.62,0,0,"0
"
29,30,49,39,44,31,46,3.13,0.62,0,0,"0
"
29,30,49,39,44,31,46,3.1,0.62,0,0,"0
"
34,32,50,38,45,36,46,3.18,0.62,0,0,"0
"
34,32,50,38,45,36,46,3.1,0.62,0,0,"0
"
34,32,50,39,44,36,46,2.99,0.62,0,0,"0
"
37,33,46,39,44,31,47,2.97,0.62,0,0,"0
"
37,33,46,39,44,31,47,3,0.62,0,0,"0
"
29,33,46,35,46,36,50,3,0.62,0,0,"0
"
29,33,46,35,46,36,50,3.04,0.62,0,0,"0
"
29,33,46,35,46,36,50,3.04,0.62,0,0,"0
"
29,35,50,35,46,33,49,3.08,0.62,0,0,"0
"
29,35,50,35,46,33,49,3.06,0.62,0,0,"0
"
29,35,50,38,45,33,49,3.03,0.62,0,0,"0
"
31,32,50,38,45,33,51,3.14,0.62,0,0,"0
"
31,32,50,38,45,33,51,3.11,0.62,0,0,"0
"
32,30,47,38,44,32,48,3.07,0.62,0,0,"0
"
32,30,47,38,44,32,48,3.07,0.62,0,0,"0
"
32,30,47,39,45,32,48,3.09,0.62,0,0,"0
"
31,31,47,39,45,29,46,3.09,0.62,0,0,"0
"
31,31,47,39,45,29,46,3.09,0.62,0,0,"0
"
31,40,52,36,47,29,46,3.04,0.62,0,0,"0
"
32,40,52,36,47,32,45,3.05,0.62,0,0,"0
"
32,40,52,36,47,32,45,3.07,0.62,0,0,"0
"
30,31,44,36,45,36,50,3.08,0.62,0,0,"0
"
30,31,44,36,45,36,50,3.01,0.62,0,0,"0
"
30,31,44,38,47,36,50,3.02,0.62,0,0,"0
"
31,32,47,38,47,36,51,3.01,0.62,0,0,"0
"
31,32,47,38,47,36,51,3.04,0.62,0,0,"0
"
29,32,52,35,48,35,43,3.11,0.62,0,0,"0
"
29,32,52,35,48,35,43,3.08,0.62,0,0,"0
"
29,32,52,37,44,35,43,3.07,0.62,0,0,"0
"
29,36,47,37,44,37,47,3.04,0.62,0,0,"0
"
29,36,47,37,44,37,47,2.97,0.62,0,0,"0
"
29,36,47,37,41,37,47,3.12,0.62,0,0,"0
"
33,30,47,37,41,29,49,3.08,0.62,0,0,"0
"
33,30,47,37,41,29,49,2.98,0.62,0,0,"0
"
30,31,49,38,45,31,50,3.03,0.62,0,0,"0
"
30,31,49,38,45,31,50,3.1,0.62,0,0,"0
"
30,31,49,40,45,31,50,3.12,0.62,0,0,"0
"
32,32,47,40,45,33,45,3.1,0.62,0,0,"0
"
32,32,47,40,45,33,45,3.06,0.62,0,0,"0
"
32,32,46,36,45,33,51,3,0.62,0,0,"0
"
33,32,46,36,45,33,51,2.99,0.62,0,0,"0
"
33,32,46,36,45,33,51,3.02,0.62,0,0,"0
"
32,35,46,36,44,34,47,3.06,0.62,0,0,"0
"
32,35,46,36,44,34,47,2.99,0.62,0,0,"0
"
32,35,46,35,43,34,47,2.98,0.62,0,0,"0
"
33,29,50,35,43,30,50,2.97,0.62,0,0,"0
"
33,29,50,35,43,30,50,3,0.62,0,0,"0
"
35,35,49,40,44,32,51,3.03,0.62,0,0,"0
"
35,35,49,40,44,32,51,3.06,0.62,0,0,"0
"
35,35,49,36,42,32,51,3.03,0.62,0,0,"0
"
32,33,50,36,42,35,50,3.04,0.62,0,0,"0
"
32,33,50,36,42,35,50,3.07,0.62,0,0,"0
"
32,34,52,37,41,35,50,3.02,0.62,0,0,"0
"
36,34,52,37,41,31,44,3.02,0.62,0,0,"0
"
36,34,52,37,41,31,44,3.05,0.62,0,0,"0
"
33,34,52,37,41,33,45,3.08,0.62,0,0,"0
"
33,34,52,37,41,33,45,3.07,0.62,0,0,"0
"
33,34,52,34,48,33,45,3,0.62,0,0,"0
"
34,31,50,34,48,33,51,3.01,0.62,0,0,"0
"
34,31,50,34,48,33,51,2.98,0.62,0,0,"0
"
34,33,48,37,47,35,45,2.97,0.62,0,0,"0
"
33,33,48,37,47,35,45,3.01,0.62,0,0,"0
"
33,33,48,35,42,35,45,3.02,0.62,0,0,"0
"
32,39,50,35,42,35,52,3.01,0.62,0,0,"0
"
32,39,50,35,42,35,52,3.01,0.62,0,0,"0
"
32,39,48,39,47,35,52,3.04,0.62,0,0,"0
"
34,35,48,39,47,32,50,2.98,0.62,0,0,"0
"
34,35,48,39,47,32,50,2.99,0.62,0,0,"0
"
31,34,49,39,41,34,48,3.01,0.62,0,0,"0
"
31,34,49,39,41,34,48,3.07,0.62,0,0,"0
"
31,34,49,40,44,34,48,3.08,0.62,0,0,"0
"
33,35,49,40,44,37,46,3.06,0.62,0,0,"0
"
33,35,49,40,44,37,46,3.03,0.62,0,0,"0
"
33,40,47,38,43,31,48,2.99,0.62,0,0,"0
"
37,40,47,38,43,31,48,2.97,0.62,0,0,"0
"
37,40,47,40,45,31,48,3.02,0.62,0,0,"0
"
40,35,51,40,45,29,48,3.04,0.62,0,0,"0
"
40,35,51,40,45,29,48,3.08,0.62,0,0,"0
"
40,35,51,39,45,29,48,3.12,0.62,0,0,"0
"
32,33,50,39,45,34,46,3.02,0.62,0,0,"0
"
32,33,50,38,45,34,46,2.98,0.62,0,0,"0
"
32,32,50,38,42,32,49,3.01,0.62,0,0,"0
"
38,32,50,38,42,32,49,3.02,0.62,0,0,"0
"
38,32,50,37,46,32,49,3.1,0.62,0,0,"0
"
31,37,48,37,46,31,50,3.07,0.62,0,0,"0
"
31,37,48,37,46,31,50,3,0.62,0,0,"0
"
31,37,49,38,46,31,50,3,0.62,0,0,"0
"
37,36,49,38,46,35,44,3.01,0.62,0,0,"0
"
37,36,49,37,48,35,44,2.97,0.62,0,0,"0
"
40,37,48,37,48,36,49,2.96,0.62,0,0,"0
"
40,37,48,37,48,36,49,2.92,0.62,0,0,"0
"
40,37,48,39,41,36,49,2.95,0.62,0,0,"0
"
