42,40,46,31,47,43,48,-6.65,-0.18,0,0,"2
"
40,40,51,31,47,43,48,-6.72,-0.18,0,0,"2
"
40,40,51,31,46,43,48,-6.78,-0.18,0,0,"2
"
40,40,46,31,46,40,42,-6.73,-0.18,0,0,"2
"
39,38,46,35,46,40,42,-6.61,-0.18,0,0,"2
"
39,38,46,35,45,39,42,-6.62,-0.18,0,0,"2
"
39,40,48,35,45,39,42,-6.64,-0.18,0,0,"2
"
41,40,48,35,44,39,42,-6.62,-0.18,0,0,"2
"
41,40,48,35,44,35,46,-6.64,-0.18,0,0,"2
"
42,44,50,30,44,35,46,-6.62,-0.18,0,0,"2
"
42,44,50,30,43,35,46,-6.67,-0.18,0,0,"2
"
42,42,50,30,43,44,46,-6.64,-0.18,0,0,"2
"
35,42,50,32,45,44,46,-6.69,-0.18,0,0,"2
"
35,42,50,32,45,42,44,-6.67,-0.18,0,0,"2
"
41,37,48,32,45,42,44,-6.53,-0.18,0,0,"2
"
41,37,48,30,45,42,44,-6.59,-0.18,0,0,"2
"
41,37,50,30,45,43,46,-6.60,-0.18,0,0,"2
"
39,42,50,30,44,43,46,-6.58,-0.18,0,0,"2
"
39,42,50,30,44,38,47,-6.58,-0.18,0,0,"2
"
39,38,45,30,44,38,47,-6.65,-0.18,0,0,"2
"
41,38,45,35,46,38,47,-6.64,-0.18,0,0,"2
"
41,38,45,35,46,41,45,-6.55,-0.18,0,0,"2
"
39,38,45,30,46,41,45,-6.54,-0.18,0,0,"2
"
39,38,45,30,45,41,46,-6.58,-0.18,0,0,"2
"
39,42,48,30,45,39,46,-6.52,-0.18,0,0,"2
"
38,42,48,33,46,39,46,-6.54,-0.18,0,0,"2
"
38,42,48,33,46,42,45,-6.55,-0.18,0,0,"2
"
38,40,52,32,46,42,45,-6.54,-0.18,0,0,"2
"
42,40,52,32,46,42,45,-6.49,-0.18,0,0,"2
"
42,40,44,32,46,39,50,-6.49,-0.18,0,0,"2
"
42,40,44,36,44,39,50,-6.49,-0.18,0,0,"2
"
42,40,44,36,44,45,47,-6.55,-0.18,0,0,"2
"
42,39,45,36,44,45,47,-6.47,-0.18,0,0,"2
"
42,39,45,31,46,45,47,-6.50,-0.18,0,0,"2
"
42,39,51,31,46,43,45,-6.51,-0.18,0,0,"2
"
38,41,51,34,46,43,45,-6.53,-0.18,0,0,"2
"
38,41,51,34,47,NaN,50,-6.47,-0.18,0,0,"2
"
38,38,49,34,47,NaN,50,-6.52,-0.18,0,0,"2
"
44,38,49,32,45,NaN,50,-6.53,-0.18,0,0,"2
"
44,38,49,32,45,41,46,-6.51,-0.18,0,0,"2
"
40,39,51,35,45,41,46,-6.45,-0.18,0,0,"2
"
40,39,51,35,43,41,46,-6.46,-0.18,0,0,"2
"
40,40,51,35,43,42,46,-6.50,-0.18,0,0,"2
"
38,40,51,30,45,42,46,-6.46,-0.18,0,0,"2
"
38,40,51,30,45,36,46,-6.39,-0.18,0,0,"2
"
38,40,49,30,45,36,46,-6.39,-0.18,0,0,"2
"
43,40,49,30,47,36,46,-6.46,-0.18,0,0,"2
"
43,40,46,30,47,42,47,-6.42,-0.18,0,0,"2
"
41,42,46,35,48,42,47,-6.35,-0.18,0,0,"2
"
41,42,46,35,48,34,48,-6.34,-0.18,0,0,"2
"
41,38,50,35,48,34,48,-6.42,-0.18,0,0,"2
"
38,38,50,34,45,34,48,-6.47,-0.18,0,0,"2
"
38,38,50,34,45,31,43,-6.40,-0.18,0,0,"2
"
38,44,49,31,45,31,43,-6.39,-0.18,0,0,"2
"
38,44,49,31,47,31,45,-6.51,-0.18,0,0,"2
"
38,42,47,31,47,41,45,-6.36,-0.18,0,0,"2
"
39,42,47,33,46,41,45,-6.34,-0.18,0,0,"2
"
39,42,47,33,46,41,48,-6.35,-0.18,0,0,"2
"
39,43,49,34,46,41,48,-6.31,-0.18,0,0,"2
"
42,43,49,34,45,41,48,-6.38,-0.18,0,0,"2
"
42,43,51,34,45,36,45,-6.35,-0.18,0,0,"2
"
39,41,51,32,43,36,45,-6.30,-0.18,0,0,"2
"
39,41,51,32,43,39,47,-6.43,-0.18,0,0,"2
"
39,40,48,30,43,39,47,-6.38,-0.18,0,0,"2
"
43,40,48,30,45,39,47,-6.33,-0.18,0,0,"2
"
43,40,50,30,45,44,50,-6.35,-0.18,0,0,"2
"
44,41,50,38,45,44,50,-6.38,-0.18,0,0,"2
"
44,41,50,38,45,44,46,-6.39,-0.18,0,0,"2
"
44,42,47,38,45,43,46,-6.36,-0.18,0,0,"2
"
40,42,47,31,45,43,46,-6.35,-0.18,0,0,"2
"
40,42,47,31,45,40,44,-6.30,-0.18,0,0,"2
"
40,41,48,30,45,40,44,-6.26,-0.18,0,0,"2
"
43,41,48,30,42,40,44,-6.31,-0.18,0,0,"2
"
43,41,56,30,42,38,43,-6.33,-0.18,0,0,"2
"
35,43,56,32,41,38,43,-6.31,-0.18,0,0,"2
"
35,43,56,32,41,39,47,-6.38,-0.18,0,0,"2
"
35,42,38,31,41,39,47,-6.35,-0.18,0,0,"2
"
42,42,38,31,44,39,47,-6.31,-0.18,0,0,"2
"
42,42,54,31,44,40,47,-6.31,-0.18,0,0,"2
"
40,37,54,32,43,40,47,-6.32,-0.18,0,0,"2
"
40,37,54,32,43,43,45,-6.29,-0.18,0,0,"2
"
40,41,48,32,43,43,45,-6.28,-0.18,0,0,"2
"
