39,40,51,37,39,40,48,1.27,26.72,0,0,"0
"
39,40,47,37,39,40,48,1.26,26.72,0,0,"0
"
39,38,47,37,42,40,46,1.21,26.72,0,0,"0
"
37,38,50,37,42,40,46,1.16,26.72,0,0,"0
"
37,38,50,37,42,37,47,1.18,26.81,0,0,"0
"
37,38,50,37,44,37,47,1.23,26.81,0,0,"0
"
37,38,49,37,44,35,47,1.24,26.81,0,0,"0
"
37,38,49,37,41,35,48,1.27,26.89,0,0,"0
"
41,38,47,39,41,35,48,1.22,26.89,0,0,"0
"
41,38,47,39,41,38,47,1.21,26.89,0,0,"0
"
38,37,47,39,42,38,47,1.25,26.89,0,0,"0
"
38,37,49,38,42,38,47,1.22,26.89,0,0,"0
"
38,37,49,38,43,32,46,1.19,26.89,0,0,"0
"
40,38,50,35,43,32,46,1.19,26.89,0,0,"0
"
40,38,50,35,43,36,46,1.13,26.89,0,0,"0
"
40,42,50,35,40,36,46,1.15,26.89,0,0,"0
"
40,42,57,39,40,36,46,1.12,26.89,0,0,"0
"
40,42,57,39,40,38,47,1.19,26.89,0,0,"0
"
37,38,57,39,41,38,47,1.18,26.89,0,0,"0
"
37,38,50,39,41,33,47,1.12,26.98,0,0,"0
"
37,38,50,39,43,33,46,1.18,26.98,0,0,"0
"
41,39,56,39,43,33,46,1.26,26.98,0,0,"0
"
41,39,56,39,43,30,46,1.27,27.16,0,0,"0
"
43,41,56,37,41,30,47,1.31,27.16,0,0,"0
"
43,41,52,37,41,30,47,1.3,27.16,0,0,"0
"
43,41,52,37,41,32,50,1.24,27.16,0,0,"0
"
41,37,52,39,41,32,50,1.21,27.16,0,0,"0
"
41,37,52,39,41,36,50,1.18,27.16,0,0,"0
"
41,39,52,39,42,36,46,1.19,27.16,0,0,"0
"
39,39,47,38,42,36,46,1.25,27.16,0,0,"0
"
39,39,47,38,42,34,49,1.24,27.16,0,0,"0
"
43,40,47,36,40,34,49,1.25,27.16,0,0,"0
"
43,40,49,36,40,35,49,1.26,27.16,0,0,"0
"
43,40,49,36,42,35,49,1.24,27.25,0,0,"0
"
38,41,54,40,42,35,49,1.31,27.33,0,0,"0
"
38,41,54,40,42,31,48,1.33,27.33,0,0,"0
"
37,36,54,33,41,31,48,1.29,27.33,0,0,"0
"
37,36,52,33,41,31,48,1.28,27.42,0,0,"0
"
37,36,52,33,40,39,46,1.24,27.42,0,0,"0
"
38,38,47,38,40,39,46,1.32,27.42,0,0,"0
"
38,38,47,38,40,33,46,1.37,27.42,0,0,"0
"
38,41,47,38,40,33,47,1.36,27.42,0,0,"0
"
39,41,53,38,40,33,47,1.27,27.42,0,0,"0
"
39,41,53,38,40,31,46,1.22,27.42,0,0,"0
"
39,37,53,40,43,31,46,1.34,27.42,0,0,"0
"
39,37,48,40,43,35,46,1.31,27.42,0,0,"0
"
39,37,48,40,43,35,47,1.23,27.42,0,0,"0
"
37,35,49,43,43,35,47,1.23,27.42,0,0,"0
"
