64.82,66.59,64.36,63.96,54.95,60.06,56.32,63.79,71.07,57.87,66.47,64.93,58.76,53.32,54.99,53.75,52.47,38.78,51.30,58.77,54.26,53.59,65.61,56.03,69.79,68.39,65.99,59.57,59.42,45.53,53.54,51.08,54.74,58.99,65.14,69.15,0.00,2,0,"0.00
"
64.69,66.16,64.63,63.64,54.96,59.39,56.60,63.32,71.39,57.56,66.40,64.94,58.47,52.60,54.66,53.29,52.39,38.98,51.42,58.30,54.22,53.99,65.84,56.35,69.66,68.32,66.16,58.98,59.35,45.94,53.12,51.07,54.11,58.33,64.95,68.79,0.00,2,0,"0.00
"
64.57,65.97,64.36,64.03,55.13,59.82,56.67,63.60,70.99,57.96,67.16,64.28,58.72,52.33,54.22,53.74,52.82,39.32,51.35,58.42,54.85,54.16,65.53,56.13,69.88,68.10,66.13,59.32,59.46,46.45,52.93,51.39,54.26,58.27,64.96,69.33,0.00,2,0,"0.00
"
64.64,65.81,64.13,64.03,55.11,59.85,56.55,63.33,70.83,58.30,66.80,64.24,58.27,52.11,54.18,54.29,52.52,39.26,50.29,57.85,54.71,54.30,65.44,56.77,69.74,67.58,66.28,58.60,59.05,46.38,52.94,51.49,54.55,58.23,64.63,69.61,0.00,2,0,"0.00
"
64.70,66.17,63.94,63.85,55.09,59.71,57.13,63.28,70.69,58.25,66.17,64.53,58.56,51.76,54.15,53.90,52.43,38.89,50.58,58.04,54.76,54.08,65.54,56.65,69.95,67.49,67.23,58.50,58.71,46.48,52.62,51.24,54.46,58.52,65.02,70.01,0.00,2,0,"0.00
"
64.09,66.31,63.95,64.21,54.91,59.42,56.44,63.07,70.57,58.21,66.31,64.94,58.80,51.80,53.96,53.75,52.19,39.41,50.15,58.03,54.63,53.90,65.78,57.37,69.46,67.41,67.19,58.25,58.26,46.73,52.52,51.37,54.72,58.60,65.69,69.84,0.00,2,0,"0.00
"
63.91,66.26,63.96,64.68,55.09,59.35,57.37,63.22,70.31,58.34,66.09,64.78,58.67,51.33,53.80,53.13,52.33,39.51,50.12,58.03,55.03,54.08,65.48,56.81,69.71,67.67,66.99,58.21,58.21,46.61,52.60,51.31,54.76,58.33,65.74,69.86,0.00,2,0,"0.00
"
63.75,66.05,64.30,64.73,55.08,58.96,57.47,63.02,69.76,58.79,66.41,64.32,58.55,51.94,54.33,53.44,51.94,39.09,50.27,57.36,54.35,53.74,65.24,56.17,69.59,67.89,67.16,57.67,57.85,46.34,52.33,50.76,54.47,58.28,65.28,70.55,0.00,2,0,"0.00
"
64.30,66.04,63.92,64.94,55.23,58.97,57.39,63.85,70.13,58.49,66.17,63.93,58.46,51.95,53.94,54.20,51.45,39.07,50.56,57.30,54.46,53.78,65.53,56.98,69.66,67.91,66.80,57.56,58.04,46.12,51.94,50.80,54.72,58.07,64.74,70.79,0.00,2,0,"0.00
"
64.25,66.37,64.60,64.45,55.69,58.97,57.66,62.71,70.44,58.57,66.48,64.11,58.72,52.13,54.12,54.50,51.54,38.89,50.63,57.25,54.38,54.82,65.44,56.65,69.72,68.43,67.00,57.97,58.03,45.93,52.45,51.33,55.10,57.89,64.95,70.33,0.00,2,0,"0.00
"
