8191,8191,8191,8191,8191,8191,8191,2.65,0.00,0,0,"0
"
8191,8191,8191,8191,8191,8191,8191,2.65,0.09,0,0,"0
"
8191,8191,8191,8191,8191,8191,8191,2.62,0.09,0,0,"0
"
36,33,48,36,47,39,48,2.50,0.09,0,0,"0
"
36,33,48,36,47,39,48,2.45,0.09,0,0,"0
"
36,33,48,36,47,39,48,2.53,0.09,0,0,"0
"
36,40,48,39,47,38,48,2.52,0.09,0,0,"0
"
36,40,48,39,47,38,48,2.61,0.09,0,0,"0
"
37,34,45,37,49,38,51,2.54,0.09,0,0,"0
"
37,34,45,37,49,38,51,2.49,0.09,0,0,"0
"
37,34,45,37,49,38,51,2.50,0.18,0,0,"0
"
34,36,46,36,50,41,47,2.47,0.18,0,0,"0
"
34,36,46,36,50,41,47,2.49,0.18,0,0,"0
"
33,35,51,42,48,43,45,2.44,0.18,0,0,"0
"
33,35,51,42,48,43,45,2.40,0.18,0,0,"0
"
33,35,51,42,48,43,45,2.46,0.18,0,0,"0
"
34,42,49,35,50,40,52,2.52,0.18,0,0,"0
"
34,42,49,35,50,40,52,2.51,0.18,0,0,"0
"
34,42,49,35,50,40,52,2.44,0.18,0,0,"0
"
37,35,43,36,50,38,52,2.48,0.18,0,0,"0
"
37,35,43,36,50,38,52,2.43,0.18,0,0,"0
"
34,41,45,34,49,37,51,2.50,0.18,0,0,"0
"
34,41,45,34,49,37,51,2.54,0.18,0,0,"0
"
34,41,45,34,49,37,51,2.53,0.18,0,0,"0
"
39,34,44,39,47,39,50,2.50,0.18,0,0,"0
"
39,34,44,39,47,39,50,2.45,0.18,0,0,"0
"
39,32,50,37,47,39,50,2.47,0.18,0,0,"0
"
37,32,50,37,47,40,49,2.53,0.18,0,0,"0
"
37,32,50,37,47,40,49,2.50,0.18,0,0,"0
"
39,36,51,35,50,36,50,2.52,0.18,0,0,"0
"
39,36,51,35,50,36,50,2.49,0.18,0,0,"0
"
39,36,51,35,50,36,50,2.42,0.18,0,0,"0
"
34,37,48,37,52,39,47,2.47,0.18,0,0,"0
"
34,37,48,37,52,39,47,2.51,0.18,0,0,"0
"
33,36,48,35,49,43,52,2.50,0.18,0,0,"0
"
33,36,48,35,49,43,52,2.50,0.18,0,0,"0
"
33,36,48,35,49,43,52,2.46,0.18,0,0,"0
"
30,34,45,36,47,40,50,2.50,0.18,0,0,"0
"
30,34,45,36,47,40,50,2.51,0.18,0,0,"0
"
30,34,45,37,47,40,50,2.52,0.18,0,0,"0
"
