61.3,61.0,50.8,55.5,57.7,50.3,57.8,51.7,53.3,59.8,61.1,53.7,55.7,52.6,54.3,54.3,40.4,52.5,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,50.8,55.5,57.7,50.3,57.8,51.7,53.3,59.8,61.1,53.7,55.7,52.6,54.3,54.3,40.4,52.5,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,55.5,57.7,50.3,57.8,51.7,53.3,59.8,61.1,53.7,55.7,52.6,54.3,54.3,40.4,52.5,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.7,50.3,57.8,51.7,53.3,59.8,61.1,53.7,55.7,52.6,54.3,54.3,40.4,52.5,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,50.3,57.8,51.7,53.3,59.8,61.1,53.7,55.7,52.6,54.3,54.3,40.4,52.5,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,57.8,51.7,53.3,59.8,61.1,53.7,55.7,52.6,54.3,54.3,40.4,52.5,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,51.7,53.3,59.8,61.1,53.7,55.7,52.6,54.3,54.3,40.4,52.5,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.3,59.8,61.1,53.7,55.7,52.6,54.3,54.3,40.4,52.5,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,59.8,61.1,53.7,55.7,52.6,54.3,54.3,40.4,52.5,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,61.1,53.7,55.7,52.6,54.3,54.3,40.4,52.5,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,53.7,55.7,52.6,54.3,54.3,40.4,52.5,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.7,52.6,54.3,54.3,40.4,52.5,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,52.6,54.3,54.3,40.4,52.5,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.3,54.3,40.4,52.5,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,54.3,40.4,52.5,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.4,52.5,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,52.5,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,51.8,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.9,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,47.4,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,54.1,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,50.8,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,55.0,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.2,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.0,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.0,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,51.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,55.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,62.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,56.5,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,57.7,53.7,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,57.7,53.8,50.3,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,57.7,53.8,52.5,51.9,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,57.7,53.8,52.5,53.3,50.3,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,57.7,53.8,52.5,53.3,50.7,61.7,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,57.7,53.8,52.5,53.3,50.7,60.8,55.6,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,57.7,53.8,52.5,53.3,50.7,60.8,56.4,59.9,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,57.7,53.8,52.5,53.3,50.7,60.8,56.4,58.7,55.5,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,57.7,53.8,52.5,53.3,50.7,60.8,56.4,58.7,54.0,53.8,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,57.7,53.8,52.5,53.3,50.7,60.8,56.4,58.7,54.0,53.3,58.9,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,57.7,53.8,52.5,53.3,50.7,60.8,56.4,58.7,54.0,53.3,59.8,61.5,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,57.7,53.8,52.5,53.3,50.7,60.8,56.4,58.7,54.0,53.3,59.8,62.4,54.5,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,57.7,53.8,52.5,53.3,50.7,60.8,56.4,58.7,54.0,53.3,59.8,62.4,54.9,54.4,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,57.7,53.8,52.5,53.3,50.7,60.8,56.4,58.7,54.0,53.3,59.8,62.4,54.9,55.7,55.7,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,57.7,53.8,52.5,53.3,50.7,60.8,56.4,58.7,54.0,53.3,59.8,62.4,54.9,55.7,55.8,53.7,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,57.7,53.8,52.5,53.3,50.7,60.8,56.4,58.7,54.0,53.3,59.8,62.4,54.9,55.7,55.8,53.5,55.8,61.3,62.4,51.7,56.6,57.6,49.4,56.7,49.7,53.2,58.8,59.6,54.0,55.9,53.6,54.2,55.3,40.3,54.3,53.3,53.2,49.5,52.4,52.4,50.7,44.1,55.0,59.8,46.1,49.7,54.4,63.0,57.7,53.8,52.5,53.3,50.7,60.8,56.4,58.7,54.0,53.3,59.8,62.4,54.9,55.7,55.8,53.5,56.2,0.33,0,0,"0.80
"
