47.3,47.3,59.4,43.6,49.9,65.1,60.0,52.1,61.3,56.4,51.5,50.3,50.0,50.2,140.3,45.3,49.6,53.6,51.3,53.1,51.9,54.8,53.2,49.2,11.59,0,0,"0.80
"
47.7,47.3,58.9,43.9,49.9,64.9,60.0,52.3,61.3,56.7,51.9,50.1,50.3,49.5,125.3,45.1,50.3,53.8,50.9,53.1,51.1,55.0,53.2,49.2,11.75,0,0,"0.80
"
47.9,46.7,58.4,43.4,49.9,65.3,59.7,51.7,61.7,57.4,51.6,50.0,50.1,49.2,112.9,45.1,50.4,54.0,50.8,53.1,51.1,55.3,52.7,49.3,11.66,0,0,"0.80
"
48.1,46.8,57.8,43.8,50.6,65.7,59.9,51.1,61.9,57.7,51.3,50.0,50.1,48.7,102.6,44.9,51.2,54.8,50.6,52.7,50.4,55.4,52.4,49.3,11.73,0,0,"0.80
"
48.1,46.6,58.7,43.9,51.3,65.6,60.2,51.2,62.1,57.5,51.3,49.7,50.7,49.1,94.8,45.4,50.8,54.5,50.2,52.6,49.8,55.5,51.5,50.1,11.73,0,0,"0.80
"
47.7,46.7,59.1,43.7,51.1,65.0,60.0,50.9,61.8,57.0,51.2,49.7,51.0,50.2,87.7,45.7,50.5,55.4,49.7,52.7,49.8,55.5,50.7,49.7,11.89,0,0,"0.80
"
47.3,46.9,58.7,43.8,51.7,65.2,60.5,51.6,62.5,56.8,51.4,50.0,51.6,50.9,81.6,45.1,50.6,55.4,50.2,53.2,50.5,55.0,51.0,49.9,11.80,0,0,"0.80
"
47.7,46.6,58.9,44.0,51.3,66.0,59.9,51.3,62.4,56.0,51.6,49.8,51.4,51.2,76.0,45.2,50.8,55.8,50.2,53.0,50.3,55.5,51.0,49.8,11.88,0,0,"0.80
"
47.4,46.7,58.8,44.3,51.4,66.0,59.8,51.6,62.0,56.3,51.2,50.2,50.8,51.0,71.8,45.7,50.7,55.5,49.8,52.7,50.1,55.8,50.5,50.0,11.88,0,0,"0.80
"
47.9,46.2,59.0,44.8,51.0,65.6,59.7,52.0,62.0,56.1,50.5,49.5,50.5,51.0,68.3,45.9,50.9,55.4,49.7,52.2,50.1,55.8,50.6,50.0,11.83,0,0,"0.80
"
