39,39,39,42,51,48,64,58,0.84,-0.70,0,0,"4.00
"
39,36,36,44,53,48,63,56,0.90,-0.70,0,0,"4.00
"
39,36,36,44,53,48,63,56,0.99,-0.70,0,0,"4.00
"
39,36,36,44,53,46,61,56,1.02,-0.70,0,0,"4.00
"
39,36,36,44,53,46,61,56,0.98,-0.70,0,0,"4.00
"
40,36,36,44,53,46,61,56,1.01,-0.70,0,0,"4.00
"
40,36,36,46,50,46,63,61,0.96,-0.70,0,0,"4.00
"
40,36,36,46,50,46,63,61,0.89,-0.70,0,0,"4.00
"
40,38,38,46,50,49,64,61,0.91,-0.70,0,0,"4.00
"
40,38,38,46,50,49,64,61,0.92,-0.70,0,0,"4.00
"
41,38,38,43,50,49,64,61,0.96,-0.70,0,0,"4.00
"
41,38,38,43,50,49,64,61,0.99,-0.70,0,0,"4.00
"
41,38,38,43,50,49,64,61,1.02,-0.70,0,0,"4.00
"
41,35,35,45,50,46,65,61,0.93,-0.70,0,0,"4.00
"
41,35,35,45,50,46,65,61,0.83,-0.70,0,0,"4.00
"
41,35,35,45,50,45,65,58,0.85,-0.70,0,0,"4.00
"
41,35,35,45,50,45,65,58,0.91,-0.70,0,0,"4.00
"
41,35,35,45,50,45,63,58,0.97,-0.70,0,0,"4.00
"
41,36,36,45,50,45,63,59,0.99,-0.70,0,0,"4.00
"
41,36,36,45,50,45,63,59,0.90,-0.70,0,0,"4.00
"
41,37,37,45,49,45,63,59,0.92,-0.70,0,0,"4.00
"
41,37,37,45,49,45,63,59,0.86,-0.70,0,0,"4.00
"
40,37,37,44,49,48,61,59,0.85,-0.70,0,0,"4.00
"
40,37,37,44,49,48,61,59,0.86,-0.70,0,0,"4.00
"
40,37,37,42,49,48,61,59,0.91,-0.70,0,0,"4.00
"
40,36,36,42,49,48,61,58,0.96,-0.70,0,0,"4.00
"
40,36,36,42,49,48,61,58,0.98,-0.70,0,0,"4.00
"
42,35,35,45,49,47,65,57,0.99,-0.70,0,0,"4.00
"
42,35,35,45,49,47,65,57,0.89,-0.70,0,0,"4.00
"
42,35,35,48,49,47,65,57,0.81,-0.70,0,0,"4.00
"
42,35,35,48,49,46,65,58,0.96,-0.70,0,0,"4.00
"
41,35,35,48,49,46,65,58,0.89,-0.70,0,0,"4.00
"
41,37,37,47,52,46,65,58,0.87,-0.70,0,0,"4.00
"
41,37,37,47,52,46,65,58,0.89,-0.70,0,0,"4.00
"
41,37,37,45,52,48,65,57,0.88,-0.70,0,0,"4.00
"
41,37,37,45,52,48,65,57,0.85,-0.70,0,0,"4.00
"
42,37,37,45,52,48,65,57,0.83,-0.70,0,0,"4.00
"
42,37,37,45,52,47,65,57,0.81,-0.70,0,0,"4.00
"
42,37,37,45,52,47,65,57,0.75,-0.70,0,0,"4.00
"
42,37,37,45,47,47,62,58,0.84,-0.70,0,0,"4.00
"
42,37,37,45,47,47,62,58,0.89,-0.70,0,0,"4.00
"
42,38,38,44,47,50,62,58,0.94,-0.70,0,0,"4.00
"
42,38,38,44,47,50,62,58,1.02,-0.70,0,0,"4.00
"
41,38,38,44,47,50,64,58,0.90,-0.70,0,0,"4.00
"
41,36,36,44,47,49,64,58,0.81,-0.70,0,0,"4.00
"
40,36,36,44,47,49,64,58,0.78,-0.70,0,0,"4.00
"
40,36,36,45,47,49,64,58,0.77,-0.70,0,0,"4.00
"
40,36,36,45,47,49,64,58,0.78,-0.70,0,0,"4.00
"
40,36,36,45,47,49,65,58,0.88,-0.70,0,0,"4.00
"
40,36,36,45,47,47,65,58,0.87,-0.70,0,0,"4.00
"
42,36,36,41,47,47,65,58,0.78,-0.70,0,0,"4.00
"
42,36,36,41,48,47,65,57,0.73,-0.70,0,0,"4.00
"
42,36,36,41,48,47,65,57,0.78,-0.70,0,0,"4.00
"
42,37,37,41,52,47,67,53,0.88,-0.70,0,0,"4.00
"
42,37,37,41,52,47,67,53,0.89,-0.70,0,0,"4.00
"
40,40,40,43,52,47,67,53,0.92,-0.70,0,0,"4.00
"
40,40,40,43,51,50,67,56,0.91,-0.70,0,0,"4.00
"
39,40,40,43,51,50,67,56,0.79,-0.70,0,0,"4.00
"
39,37,37,43,51,50,64,56,0.67,-0.70,0,0,"4.00
"
39,37,37,43,51,50,64,56,0.76,-0.70,0,0,"4.00
"
39,34,34,45,51,50,64,56,0.82,-0.70,0,0,"4.00
"
39,34,34,45,51,50,64,56,0.82,-0.70,0,0,"4.00
"
38,34,34,47,51,50,68,56,0.85,-0.70,0,0,"4.00
"
38,35,35,47,51,50,68,58,0.87,-0.70,0,0,"4.00
"
38,35,35,47,51,50,68,58,0.88,-0.70,0,0,"4.00
"
38,35,35,44,51,46,67,61,0.75,-0.70,0,0,"4.00
"
38,35,35,44,51,46,67,61,0.77,-0.70,0,0,"4.00
"
40,35,35,44,50,46,64,61,0.79,-0.70,0,0,"4.00
"
40,35,35,44,50,49,64,58,0.77,-0.70,0,0,"4.00
"
40,35,35,46,50,49,64,58,0.75,-0.70,0,0,"4.00
"
40,35,35,46,49,49,64,57,0.83,-0.70,0,0,"4.00
"
40,35,35,46,49,49,64,57,0.82,-0.70,0,0,"4.00
"
40,35,35,44,49,49,64,57,0.82,-0.70,0,0,"4.00
"
40,35,35,44,49,49,64,57,0.76,-0.70,0,0,"4.00
"
40,35,35,42,49,49,64,57,0.80,-0.70,0,0,"4.00
"
40,35,35,42,52,49,64,57,0.79,-0.70,0,0,"4.00
"
38,35,35,42,52,49,67,57,0.80,-0.70,0,0,"4.00
"
38,35,35,42,53,49,67,60,0.86,-0.70,0,0,"4.00
"
37,35,35,42,53,49,67,60,0.86,-0.70,0,0,"4.00
"
37,36,36,45,53,50,67,60,0.79,-0.70,0,0,"4.00
"
37,36,36,45,53,50,67,60,0.70,-0.70,0,0,"4.00
"
37,39,39,45,53,50,64,60,0.72,-0.70,0,0,"4.00
"
37,39,39,45,53,47,64,58,0.74,-0.70,0,0,"4.00
"
38,39,39,44,53,47,64,58,0.73,-0.70,0,0,"4.00
"
38,39,39,44,50,47,66,58,0.81,-0.70,0,0,"4.00
"
38,39,39,44,50,47,66,58,0.89,-0.70,0,0,"4.00
"
38,33,33,44,50,47,66,58,0.92,-0.70,0,0,"4.00
"
38,33,33,44,50,48,66,58,0.81,-0.70,0,0,"4.00
"
38,33,33,42,50,48,66,58,0.73,-0.70,0,0,"4.00
"
38,36,36,42,50,48,66,59,0.70,-0.70,0,0,"4.00
"
39,36,36,42,50,48,66,59,0.75,-0.70,0,0,"4.00
"
39,36,36,45,50,49,64,59,0.77,-0.70,0,0,"4.00
"
39,36,36,45,50,49,64,59,0.87,-0.70,0,0,"4.00
"
39,35,35,46,50,49,64,59,0.83,-0.70,0,0,"4.00
"
39,35,35,46,50,49,64,59,0.75,-0.70,0,0,"4.00
"
38,35,35,47,50,49,65,59,0.69,-0.70,0,0,"4.00
"
38,35,35,47,50,48,65,60,0.71,-0.70,0,0,"4.00
"
38,35,35,47,50,48,65,60,0.72,-0.70,0,0,"4.00
"
38,38,38,46,49,48,64,60,0.71,-0.70,0,0,"4.00
"
38,38,38,46,49,48,64,60,0.71,-0.70,0,0,"4.00
"
40,38,38,45,49,48,64,60,0.79,-0.70,0,0,"4.00
"
40,38,38,45,49,49,64,57,0.68,-0.70,0,0,"4.00
"
40,38,38,45,49,49,68,57,0.62,-0.70,0,0,"4.00
"
40,36,36,45,49,49,68,57,0.71,-0.70,0,0,"4.00
"
36,36,36,45,49,46,68,57,0.69,-0.70,0,0,"4.00
"
36,35,35,45,51,46,68,59,0.73,-0.70,0,0,"4.00
"
36,35,35,45,51,46,68,59,0.77,-0.70,0,0,"4.00
"
